UserID,RG_case,Missing_Daily_Transactions,First_Deposit_Date,Registration_date,CountryName,LanguageName,Gender,YearofBirth,age_at_registration,sum_stakes_fixedodds,sum_bets_fixedodds,bettingdays_fixedodds,duration_fixedodds,frequency_fixedodds,bets_per_day_fixedodds,euros_per_bet_fixedodds,net_loss_fixedodds,percent_lost_fixedodds,sum_stakes_liveaction,sum_bets_liveaction,bettingdays_liveaction,duration_liveaction,frequency_liveaction,bets_per_day_liveaction,euros_per_bet_liveaction,net_loss_liveaction,percent_lost_liveaction,sum_stakes_casino,sum_bets_casino,bettingdays_casino,duration_casino,frequency_casino,bets_per_day_casino,euros_per_bet_casino,net_loss_casino,percent_lost_casino,net_loss_fixedodds_nonzero,percent_lost_fixedodds_nonzero,net_loss_liveaction_nonzero,percent_lost_liveaction_nonzero,net_loss_casino_nonzero,percent_lost_casino_nonzero,sum_stakes_fixedodds_sqrt,sum_bets_fixedodds_sqrt,bettingdays_fixedodds_sqrt,duration_fixedodds_sqrt,frequency_fixedodds_sqrt,bets_per_day_fixedodds_sqrt,euros_per_bet_fixedodds_sqrt,net_loss_fixedodds_nonzero_sqrt,percent_lost_fixedodds_nonzero_s,sum_stakes_liveaction_sqrt,sum_bets_liveaction_sqrt,bettingdays_liveaction_sqrt,duration_liveaction_sqrt,frequency_liveaction_sqrt,bets_per_day_liveaction_sqrt,euros_per_bet_liveaction_sqrt,net_loss_liveaction_nonzero_sqrt,percent_lost_liveaction_nonzero_,sum_stakes_casino_sqrt,sum_bets_casino_sqrt,bettingdays_casino_sqrt,duration_casino_sqrt,frequency_casino_sqrt,bets_per_day_casino_sqrt,euros_per_bet_casino_sqrt,net_loss_casino_nonzero_sqrt,percent_lost_casino_nonzero_sqrt,sum_stakes_fixedodds_sqrt_zeros,sum_bets_fixedodds_sqrt_zeros,bettingdays_fixedodds_sqrt_zeros,duration_fixedodds_sqrt_zeros,frequency_fixedodds_sqrt_zeros,bets_per_day_fixedodds_sqrt_zero,euros_per_bet_fixedodds_sqrt_zer,net_loss_fixedodds_sqrt_zeros,percent_lost_fixedodds_sqrt_zero,sum_stakes_liveaction_sqrt_zeros,sum_bets_liveaction_sqrt_zeros,bettingdays_liveaction_sqrt_zero,duration_liveaction_sqrt_zeros,frequency_liveaction_sqrt_zeros,bets_per_day_liveaction_sqrt_zer,euros_per_bet_liveaction_sqrt_ze,net_loss_liveaction_sqrt_zeros,percent_lost_liveaction_sqrt_zer,sum_stakes_casino_sqrt_zeros,sum_bets_casino_sqrt_zeros,bettingdays_casino_sqrt_zeros,duration_casino_sqrt_zeros,frequency_casino_sqrt_zeros,bets_per_day_casino_sqrt_zeros,euros_per_bet_casino_sqrt_zeros,net_loss_casino_sqrt_zeros,percent_lost_casino_sqrt_zeros,time_to_deposit
121115,0,0,05/22/2005,08/22/2000,Austria,German,F,1981,18,470.73,54,29,463,0.0626349892,1.8620689655,8.7172222222,-11.14,-0.023665371,48.37,4,3,368,0.0081521739,1.3333333333,12.0925,-6.86,-0.141823444,,,,,,,,,,33206.86,12.976334629,22056.14,7.8581765557,,,21.696313051,7.3484692283,5.3851648071,21.517434791,0.2502698328,1.3645764784,2.9524942375,182.22749518,3.6022679841,6.9548544198,2,1.7320508076,19.183326093,0.0902893898,1.1547005384,3.4774272099,148.51309707,2.8032439344,,,,,,,,,,21.696313051,7.3484692283,5.3851648071,21.517434791,0.2502698328,1.3645764784,2.9524942375,182.22749518,3.6022679841,6.9548544198,2,1.7320508076,19.183326093,0.0902893898,1.1547005384,3.4774272099,148.51309707,2.8032439344,0,0,0,0,0,0,0,0,0,1734
134759,0,0,10/02/2005,10/07/2000,Austria,German,M,1980,20,473.84,432,69,1239,0.0556900726,6.2608695652,1.0968518519,342.79,0.7234298497,466.63,96,37,1239,0.0298627926,2.5945945946,4.8607291667,69.48,0.1488974134,1740.57,440,8,1313,0.006092917,55,3.9558409091,33.6,0.0193040211,33560.79,13.72342985,22132.48,8.1488974134,35885.6,7.0193040211,21.767866225,20.784609691,8.3066238629,35.199431814,0.2359874417,2.5021729687,1.0473069521,183.19604253,3.7045147928,21.60162031,9.7979589711,6.0827625303,35.199431814,0.1728085431,1.6107745325,2.2047061407,148.76988943,2.8546273686,41.720139022,20.976176963,2.8284271247,36.235341864,0.0780571392,7.4161984871,1.9889295888,189.43494926,2.6493969165,21.767866225,20.784609691,8.3066238629,35.199431814,0.2359874417,2.5021729687,1.0473069521,183.19604253,3.7045147928,21.60162031,9.7979589711,6.0827625303,35.199431814,0.1728085431,1.6107745325,2.2047061407,148.76988943,2.8546273686,41.720139022,20.976176963,2.8284271247,36.235341864,0.0780571392,7.4161984871,1.9889295888,189.43494926,2.6493969165,1821
157710,0,0,12/12/2002,11/12/2000,Austria,German,M,1981,18,161.5,47,14,2014,0.0069513406,3.3571428571,3.4361702128,56.44,0.3494736842,394.7,27,20,1823,0.010970927,1.35,14.618518519,156.01,0.3952622245,532,187,8,1177,0.0067969414,23.375,2.8449197861,82,0.1541353383,33274.44,13.349473684,22219.01,8.3952622245,35934,7.1541353383,12.708265027,6.8556546004,3.7416573868,44.877611345,0.0833747001,1.8322507626,1.8536909701,182.4128285,3.6536931568,19.867058162,5.1961524227,4.472135955,42.69660408,0.1047421932,1.1618950039,3.8234171259,149.06042399,2.89745789,23.065125189,13.674794331,2.8284271247,34.307433597,0.0824435648,4.8347699015,1.686689001,189.56265455,2.6747215441,12.708265027,6.8556546004,3.7416573868,44.877611345,0.0833747001,1.8322507626,1.8536909701,182.4128285,3.6536931568,19.867058162,5.1961524227,4.472135955,42.69660408,0.1047421932,1.1618950039,3.8234171259,149.06042399,2.89745789,23.065125189,13.674794331,2.8284271247,34.307433597,0.0824435648,4.8347699015,1.686689001,189.56265455,2.6747215441,760
165200,0,0,11/27/2000,11/27/2000,Germany.COM,German,M,1977,23,27121.0215,863,133,1457,0.0912834592,6.4887218045,31.42644438,2288.5584,0.0843831933,31021.19,503,59,78,0.7564102564,8.5254237288,61.672345924,-378.57,-0.012203594,696.5,116,10,911,0.0109769484,11.6,6.0043103448,46.25,0.0664034458,35506.5584,13.084383193,21684.43,7.9877964063,35898.25,7.0664034458,164.68461221,29.376861643,11.532562595,38.170669368,0.3021315263,2.5472969604,5.6059293949,188.4318402,3.6172341911,176.12833389,22.427661492,7.6811457479,8.8317608663,0.8697184926,2.9198328255,7.8531742579,147.25634112,2.8262689904,26.391286441,10.770329614,3.1622776602,30.182776546,0.104770933,3.4058772732,2.4503694303,189.46833509,2.6582707623,164.68461221,29.376861643,11.532562595,38.170669368,0.3021315263,2.5472969604,5.6059293949,188.4318402,3.6172341911,176.12833389,22.427661492,7.6811457479,8.8317608663,0.8697184926,2.9198328255,7.8531742579,147.25634112,2.8262689904,26.391286441,10.770329614,3.1622776602,30.182776546,0.104770933,3.4058772732,2.4503694303,189.46833509,2.6582707623,0
165335,1,0,11/27/2000,11/27/2000,Austria,German,M,1978,22,5676.8007,279,183,3502,0.0522558538,1.5245901639,20.346955914,817.3642,0.1439832475,746.25,42,32,2706,0.0118255728,1.3125,17.767857143,-397.45,-0.532596315,51429.95,8276,107,1437,0.074460682,77.345794393,6.2143487192,3323.1,0.0646141013,34035.3642,13.143983247,21665.55,7.4674036851,39175.1,7.0646141013,75.344546584,16.703293088,13.527749258,59.177698502,0.2285953932,1.2347429546,4.5107600151,184.48675887,3.625463177,27.317576759,6.4807406984,5.6568542495,52.019227215,0.1087454496,1.1456439237,4.2151936068,147.19222126,2.7326550615,226.78172325,90.972523324,10.344080433,37.907782842,0.2728748467,8.7946457798,2.4928595466,197.92700675,2.6579341793,75.344546584,16.703293088,13.527749258,59.177698502,0.2285953932,1.2347429546,4.5107600151,184.48675887,3.625463177,27.317576759,6.4807406984,5.6568542495,52.019227215,0.1087454496,1.1456439237,4.2151936068,147.19222126,2.7326550615,226.78172325,90.972523324,10.344080433,37.907782842,0.2728748467,8.7946457798,2.4928595466,197.92700675,2.6579341793,0
166143,0,0,12/21/2001,11/28/2000,Germany.COM,German,M,1979,21,17,12,6,735,0.0081632653,2,1.4166666667,0.4,0.0235294118,1,1,1,1,1,1,1,1,1,,,,,,,,,,33218.4,13.023529412,22064,9,,,4.1231056256,3.4641016151,2.4494897428,27.110883423,0.0903507903,1.4142135624,1.1902380714,182.25915615,3.6088127427,1,1,1,1,1,1,1,148.53955702,3,,,,,,,,,,4.1231056256,3.4641016151,2.4494897428,27.110883423,0.0903507903,1.4142135624,1.1902380714,182.25915615,3.6088127427,1,1,1,1,1,1,1,148.53955702,3,0,0,0,0,0,0,0,0,0,388
167997,0,0,01/25/2001,11/30/2000,Germany.COM,German,M,1964,36,778.2936,198,85,3454,0.0246091488,2.3294117647,3.9307757576,99.9336,0.1284009017,,,,,,,,,,41,4,2,7,0.2857142857,2,10.25,15,0.3658536585,33317.9336,13.128400902,,,35867,7.3658536585,27.897913901,14.071247279,9.2195444573,58.77074102,0.1568730341,1.5262410572,1.9826184095,182.53200706,3.6233135252,,,,,,,,,,6.4031242374,2,1.4142135624,2.6457513111,0.5345224838,1.4142135624,3.2015621187,189.38584952,2.7140106224,27.897913901,14.071247279,9.2195444573,58.77074102,0.1568730341,1.5262410572,1.9826184095,182.53200706,3.6233135252,0,0,0,0,0,0,0,0,0,6.4031242374,2,1.4142135624,2.6457513111,0.5345224838,1.4142135624,3.2015621187,189.38584952,2.7140106224,56
178914,0,0,06/18/2004,12/28/2000,Austria,German,M,1977,23,506.3472,116,32,1933,0.0165545784,3.625,4.365062069,-267.1428,-0.527588185,53.7,12,9,1656,0.0054347826,1.3333333333,4.475,31.7,0.5903165736,1295,79,10,937,0.0106723586,7.9,16.392405063,144,0.1111969112,32950.8572,12.472411815,22094.7,8.5903165736,35996,7.1111969112,22.502159896,10.770329614,5.6568542495,43.965895874,0.1286645964,1.9039432765,2.0892730958,181.52370975,3.5316301923,7.3280283842,3.4641016151,3,40.693979899,0.0737209781,1.1547005384,2.1154195801,148.64286058,2.9309241842,35.986108431,8.8881944173,3.1622776602,30.61045573,0.1033071081,2.8106938645,4.0487535197,189.72611839,2.6666827541,22.502159896,10.770329614,5.6568542495,43.965895874,0.1286645964,1.9039432765,2.0892730958,181.52370975,3.5316301923,7.3280283842,3.4641016151,3,40.693979899,0.0737209781,1.1547005384,2.1154195801,148.64286058,2.9309241842,35.986108431,8.8881944173,3.1622776602,30.61045573,0.1033071081,2.8106938645,4.0487535197,189.72611839,2.6666827541,1268
187808,1,0,02/09/2001,01/12/2001,Austria,German,M,1982,18,67902.6242,1729,517,2939,0.1759101735,3.3442940039,39.272772817,5404.0442,0.079585204,350613.9294,4922,386,2512,0.1536624204,12.751295337,71.234036855,15815.1994,0.0451071622,191183.92,28603,191,2627,0.0727065093,149.7539267,6.6840513233,7221.97,0.0377749865,38622.0442,13.079585204,37878.1994,8.0451071622,43073.97,7.0377749865,260.58131974,41.581245773,22.737634002,54.212544674,0.4194164679,1.8287410981,6.2667992482,196.52492005,3.6165709179,592.12661602,70.156966867,19.646882704,50.119856345,0.3919979852,3.5708955931,8.44002588,194.62322421,2.8363898114,437.24583474,169.12421471,13.820274961,51.254268115,0.2696414459,12.23739869,2.5853532299,207.5426944,2.6528805074,260.58131974,41.581245773,22.737634002,54.212544674,0.4194164679,1.8287410981,6.2667992482,196.52492005,3.6165709179,592.12661602,70.156966867,19.646882704,50.119856345,0.3919979852,3.5708955931,8.44002588,194.62322421,2.8363898114,437.24583474,169.12421471,13.820274961,51.254268115,0.2696414459,12.23739869,2.5853532299,207.5426944,2.6528805074,28
191415,1,0,01/25/2001,01/19/2001,Germany.COM,German,M,1969,31,171669.4818,4717,2155,3575,0.6027972028,2.188863109,36.393784566,23506.9759,0.1369315947,112869.2668,4234,1083,2844,0.3808016878,3.9095106187,26.657833444,23600.9068,0.209099496,658,285,9,1132,0.00795053,31.666666667,2.3087719298,60,0.0911854103,56724.9759,13.136931595,45663.9068,8.209099496,35912,7.0911854103,414.33016038,68.680419335,46.421977554,59.791303716,0.7764001564,1.479480689,6.0327261306,238.17005668,3.624490529,335.9602161,65.06919394,32.908965344,53.329166504,0.6170913123,1.9772482441,5.163122451,213.69114816,2.865152613,25.651510677,16.881943016,3,33.645207683,0.0891657447,5.6273143387,1.5194643562,189.50461736,2.6629279769,414.33016038,68.680419335,46.421977554,59.791303716,0.7764001564,1.479480689,6.0327261306,238.17005668,3.624490529,335.9602161,65.06919394,32.908965344,53.329166504,0.6170913123,1.9772482441,5.163122451,213.69114816,2.865152613,25.651510677,16.881943016,3,33.645207683,0.0891657447,5.6273143387,1.5194643562,189.50461736,2.6629279769,6
203799,0,0,02/09/2001,02/09/2001,Austria,German,M,1964,37,119.9102,3,3,244,0.012295082,1,39.970066667,-43.6037,-0.363636288,,,,,,,,,,,,,,,,,,,33174.3963,12.636363712,,,,,10.950351593,1.7320508076,1.7320508076,15.620499352,0.1108831906,1,6.3221884397,182.13839875,3.5547663372,,,,,,,,,,,,,,,,,,,10.950351593,1.7320508076,1.7320508076,15.620499352,0.1108831906,1,6.3221884397,182.13839875,3.5547663372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212099,0,0,02/22/2002,02/27/2001,Germany.COM,German,M,1966,35,362.81,145,93,3164,0.0293931732,1.5591397849,2.502137931,94.54,0.2605771616,220.2643,77,50,2406,0.0207813799,1.54,2.8605753247,30.4343,0.1381717328,3605,609,93,2928,0.0317622951,6.5483870968,5.9195402299,164.5,0.045631068,33312.54,13.260577162,22093.4343,8.1381717328,36016.5,7.045631068,19.047572024,12.041594579,9.643650761,56.249444442,0.1714443735,1.2486551906,1.5818147588,182.51723206,3.6415075397,14.841303851,8.7749643874,7.0710678119,49.050993874,0.1441574829,1.2409673646,1.6913235423,148.63860299,2.8527481019,60.041652209,24.677925359,9.643650761,54.110997034,0.1782197943,2.5589816523,2.4330105281,189.78013595,2.6543607645,19.047572024,12.041594579,9.643650761,56.249444442,0.1714443735,1.2486551906,1.5818147588,182.51723206,3.6415075397,14.841303851,8.7749643874,7.0710678119,49.050993874,0.1441574829,1.2409673646,1.6913235423,148.63860299,2.8527481019,60.041652209,24.677925359,9.643650761,54.110997034,0.1782197943,2.5589816523,2.4330105281,189.78013595,2.6543607645,360
217121,1,0,06/29/2004,03/06/2001,Germany.COM,German,M,1973,27,64854.3606,2873,784,2322,0.3376399655,3.6645408163,22.573741942,8710.8606,0.1343141852,158058.5477,6834,717,2323,0.3086526044,9.5313807531,23.12826276,14102.1377,0.0892209748,154501.31,10449,294,1663,0.1767889357,35.540816327,14.786229304,3839.2,0.0248489802,41928.8606,13.134314185,36165.1377,8.0892209748,39691.2,7.0248489802,254.66519315,53.600373133,28,48.187135213,0.5810679526,1.9142990405,4.751183215,204.7653794,3.6241294382,397.56577783,82.668010742,26.776855678,48.197510309,0.5555651216,3.0872934349,4.8091852491,190.17133775,2.844155582,393.06654653,102.22035022,17.146428199,40.779897008,0.4204627637,5.96161189,3.8452866349,199.22650426,2.6504431668,254.66519315,53.600373133,28,48.187135213,0.5810679526,1.9142990405,4.751183215,204.7653794,3.6241294382,397.56577783,82.668010742,26.776855678,48.197510309,0.5555651216,3.0872934349,4.8091852491,190.17133775,2.844155582,393.06654653,102.22035022,17.146428199,40.779897008,0.4204627637,5.96161189,3.8452866349,199.22650426,2.6504431668,1211
221079,1,0,03/13/2001,03/13/2001,Spain,Spanish,M,1969,32,14125.8098,160,82,3022,0.0271343481,1.9512195122,88.28631125,1363.3898,0.0965176382,20307.43,359,42,1180,0.0355932203,8.5476190476,56.566657382,1097.07,0.0540230842,,,,,,,,,,34581.3898,13.096517638,23160.07,8.0540230842,,,118.85205005,12.649110641,9.0553851381,54.972720508,0.1647250683,1.3968605915,9.3960795681,185.96072112,3.6189111122,142.50414029,18.947295321,6.4807406984,34.351128075,0.1886616557,2.9236311408,7.5210808652,152.18432902,2.8379610787,,,,,,,,,,118.85205005,12.649110641,9.0553851381,54.972720508,0.1647250683,1.3968605915,9.3960795681,185.96072112,3.6189111122,142.50414029,18.947295321,6.4807406984,34.351128075,0.1886616557,2.9236311408,7.5210808652,152.18432902,2.8379610787,0,0,0,0,0,0,0,0,0,0
233644,0,0,06/26/2004,04/02/2001,Austria,English,F,1973,28,47.7,94,79,303,0.2607260726,1.1898734177,0.5074468085,32.55,0.6823899371,1.5,3,3,53,0.0566037736,1,0.5,-1.45,-0.966666667,,,,,,,,,,33250.55,13.682389937,22061.55,7.0333333333,,,6.9065186599,9.6953597148,8.8881944173,17.406895186,0.5106134278,1.090813191,0.7123530084,182.34733341,3.6989714702,1.2247448714,1.7320508076,1.7320508076,7.2801098893,0.2379154757,1,0.7071067812,148.53130983,2.6520432375,,,,,,,,,,6.9065186599,9.6953597148,8.8881944173,17.406895186,0.5106134278,1.090813191,0.7123530084,182.34733341,3.6989714702,1.2247448714,1.7320508076,1.7320508076,7.2801098893,0.2379154757,1,0.7071067812,148.53130983,2.6520432375,0,0,0,0,0,0,0,0,0,1181
275466,1,0,11/11/2007,05/30/2001,Denmark,English,M,1974,26,332.71647834,32,10,646,0.0154798762,3.2,10.397389948,10.263537706,0.0308476988,1098.181821,207,10,638,0.0156739812,20.7,5.3052261885,-10.5447254,-0.009601985,6093,886,4,568,0.0070422535,221.5,6.8769751693,377,0.061874282,33228.263538,13.030847699,22052.455275,7.990398015,36229,7.061874282,18.240517491,5.6568542495,3.1622776602,25.416530054,0.1244181504,1.788854382,3.2244984026,182.28621324,3.6098265469,33.138826488,14.38749457,3.1622776602,25.258661881,0.1251957715,4.5497252664,2.3033076626,148.50069116,2.8267292079,78.057670988,29.765752132,2,23.832750576,0.0839181358,14.882876066,2.6223987434,190.33917096,2.6574187254,18.240517491,5.6568542495,3.1622776602,25.416530054,0.1244181504,1.788854382,3.2244984026,182.28621324,3.6098265469,33.138826488,14.38749457,3.1622776602,25.258661881,0.1251957715,4.5497252664,2.3033076626,148.50069116,2.8267292079,78.057670988,29.765752132,2,23.832750576,0.0839181358,14.882876066,2.6223987434,190.33917096,2.6574187254,2356
306915,1,0,02/26/2004,07/11/2001,Austria,German,M,1975,26,7880.06,67,37,1914,0.0193312435,1.8108108108,117.61283582,704.26,0.0893724159,32875.5264,306,54,2136,0.0252808989,5.6666666667,107.43636078,2636.2664,0.0801893289,568197,23798,64,2424,0.0264026403,371.84375,23.875829902,10267.75,0.0180707571,33922.26,13.089372416,24699.2664,8.0801893289,46119.75,7.0180707571,88.769702038,8.1853527719,6.0827625303,43.749285708,0.1390368421,1.3456637064,10.844945174,184.17996634,3.6179237714,181.31609526,17.492855685,7.3484692283,46.216880033,0.158999682,2.3804761428,10.365151267,157.16000255,2.8425673834,753.78843186,154.26600403,8,49.2341345,0.1624888927,19.283250504,4.8862899936,214.75509307,2.649164162,88.769702038,8.1853527719,6.0827625303,43.749285708,0.1390368421,1.3456637064,10.844945174,184.17996634,3.6179237714,181.31609526,17.492855685,7.3484692283,46.216880033,0.158999682,2.3804761428,10.365151267,157.16000255,2.8425673834,753.78843186,154.26600403,8,49.2341345,0.1624888927,19.283250504,4.8862899936,214.75509307,2.649164162,960
332091,1,0,07/24/2002,08/07/2001,Austria,German,M,1970,30,32356.8418,528,287,3026,0.0948446794,1.8397212544,61.281897348,6089.3618,0.1881939479,182317.3454,4893,663,1956,0.3389570552,7.3800904977,37.260851298,30425.7654,0.1668835477,2966,169,3,32,0.09375,56.333333333,17.550295858,-98,-0.033041133,39307.3618,13.188193948,52488.7654,8.1668835477,35754,6.9669588672,179.88007616,22.978250586,16.941074346,55.009090158,0.3079686339,1.3563632457,7.8282755028,198.26084283,3.631555307,426.98635271,69.94998213,25.748786379,44.226688775,0.5822001848,2.7166321977,6.1041667161,229.10426753,2.8577759793,54.460995217,13,1.7320508076,5.6568542495,0.3061862178,7.5055534995,4.1893073244,189.08728143,2.639499738,179.88007616,22.978250586,16.941074346,55.009090158,0.3079686339,1.3563632457,7.8282755028,198.26084283,3.631555307,426.98635271,69.94998213,25.748786379,44.226688775,0.5822001848,2.7166321977,6.1041667161,229.10426753,2.8577759793,54.460995217,13,1.7320508076,5.6568542495,0.3061862178,7.5055534995,4.1893073244,189.08728143,2.639499738,351
348381,1,0,10/06/2001,10/02/2001,Switzerland,German,M,1981,19,1475.8099552,1349,84,2723,0.030848329,16.05952381,1.094002932,550.25332577,0.3728483629,40.6949,43,7,1124,0.006227758,6.1428571429,0.9463930233,16.6635,0.4094739144,1986.7,2211,21,2341,0.0089705254,105.28571429,0.8985526911,283.2,0.1425479438,33768.253326,13.372848363,22079.6635,8.4094739144,36135.2,7.1425479438,38.416272011,36.728735344,9.1651513899,52.182372503,0.1756369239,4.0074335689,1.0459459508,183.76140325,3.656890532,6.3792554424,6.5574385243,2.6457513111,33.526109228,0.0789161454,2.4784787961,0.9728273348,148.59227268,2.8999092942,44.572412993,47.021271782,4.582575695,48.383881614,0.0947128577,10.260882724,0.9479201924,190.09260901,2.6725545727,38.416272011,36.728735344,9.1651513899,52.182372503,0.1756369239,4.0074335689,1.0459459508,183.76140325,3.656890532,6.3792554424,6.5574385243,2.6457513111,33.526109228,0.0789161454,2.4784787961,0.9728273348,148.59227268,2.8999092942,44.572412993,47.021271782,4.582575695,48.383881614,0.0947128577,10.260882724,0.9479201924,190.09260901,2.6725545727,4
349493,1,0,09/29/2004,10/05/2001,Germany.COM,German,M,1977,24,15956.6382,1879,419,2231,0.1878081578,4.4844868735,8.4920905801,2174.1982,0.1362566584,73734.8413,1895,726,2232,0.3252688172,2.6101928375,38.910206491,13763.9213,0.1866678094,709.66,372,8,1621,0.0049352252,46.5,1.907688172,5.72,0.0080601978,35392.1982,13.136256658,35826.9213,8.1866678094,35857.72,7.0080601978,126.31958755,43.347433603,20.46948949,47.233462714,0.4333683858,2.1176607078,2.9141191774,188.12814303,3.62439742,271.54160142,43.531597719,26.944387171,47.244047244,0.5703234321,1.6156091227,6.2378046211,189.28000766,2.8612353642,26.639444439,19.287301522,2.8284271247,40.261644278,0.0702511578,6.8190908485,1.3811908529,189.36134769,2.647274107,126.31958755,43.347433603,20.46948949,47.233462714,0.4333683858,2.1176607078,2.9141191774,188.12814303,3.62439742,271.54160142,43.531597719,26.944387171,47.244047244,0.5703234321,1.6156091227,6.2378046211,189.28000766,2.8612353642,26.639444439,19.287301522,2.8284271247,40.261644278,0.0702511578,6.8190908485,1.3811908529,189.36134769,2.647274107,1090
349495,0,0,06/19/2004,10/05/2001,Germany.COM,German,M,1980,21,46.9,10,2,2,1,5,4.69,20,0.4264392324,,,,,,,,,,,,,,,,,,,33238,13.426439232,,,,,6.8483574673,3.1622776602,1.4142135624,1.4142135624,1,2.2360679775,2.1656407828,182.31291781,3.6642105879,,,,,,,,,,,,,,,,,,,6.8483574673,3.1622776602,1.4142135624,1.4142135624,1,2.2360679775,2.1656407828,182.31291781,3.6642105879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988
349855,0,0,01/21/2005,10/06/2001,Germany.COM,German,M,1952,49,1815.55,2126,219,2061,0.1062590975,9.7077625571,0.8539746002,459.45,0.2530638099,34.94,19,8,2045,0.0039119804,2.375,1.8389473684,14,0.4006868918,,,,,,,,,,33677.45,13.25306381,22077,8.4006868918,,,42.609271292,46.108567534,14.798648587,45.398237851,0.3259740749,3.1157282547,0.9241074614,183.51416839,3.640475767,5.9110066825,4.3588989435,2.8284271247,45.221676218,0.0625458267,1.5411035007,1.356077936,148.58330996,2.8983938469,,,,,,,,,,42.609271292,46.108567534,14.798648587,45.398237851,0.3259740749,3.1157282547,0.9241074614,183.51416839,3.640475767,5.9110066825,4.3588989435,2.8284271247,45.221676218,0.0625458267,1.5411035007,1.356077936,148.58330996,2.8983938469,0,0,0,0,0,0,0,0,0,1203
350228,0,0,10/06/2001,10/06/2001,Germany.COM,German,M,1974,27,789.2576,519,173,3264,0.053002451,3,1.520727553,93.3511,0.1182770999,88.25,45,22,2859,0.0076949983,2.0454545455,1.9611111111,2.7,0.0305949008,22,21,1,1,1,21,1.0476190476,10,0.4545454545,33311.3511,13.1182771,22065.7,8.0305949008,35862,7.4545454545,28.093728838,22.7815715,13.152946438,57.131427428,0.2302226118,1.7320508076,1.233177827,182.51397508,3.6219162193,9.394147114,6.7082039325,4.6904157598,53.469617541,0.0877211391,1.4301938839,1.4003967692,148.54527929,2.8338304291,4.6904157598,4.582575695,1,1,1,4.582575695,1.0235326314,189.3726485,2.7303013487,28.093728838,22.7815715,13.152946438,57.131427428,0.2302226118,1.7320508076,1.233177827,182.51397508,3.6219162193,9.394147114,6.7082039325,4.6904157598,53.469617541,0.0877211391,1.4301938839,1.4003967692,148.54527929,2.8338304291,4.6904157598,4.582575695,1,1,1,4.582575695,1.0235326314,189.3726485,2.7303013487,0
355882,1,0,08/23/2008,10/17/2001,United Kingdom,English,M,1982,19,568.22842407,24,9,18,0.5,2.6666666667,23.676184336,-108.3440759,-0.190669934,30.987585733,3,2,13,0.1538461538,1.5,10.329195244,-27.22721427,-0.878649098,36,4,1,1,1,4,9,36,1,33109.655924,12.809330066,22035.772786,7.1213509016,35888,8,23.837542324,4.8989794856,3,4.2426406871,0.7071067812,1.6329931619,4.8658179514,181.96058893,3.5790124429,5.5666494171,1.7320508076,1.4142135624,3.6055512755,0.3922322703,1.2247448714,3.2139065395,148.4445108,2.6685859367,6,2,1,1,1,2,3,189.44128378,2.8284271247,23.837542324,4.8989794856,3,4.2426406871,0.7071067812,1.6329931619,4.8658179514,181.96058893,3.5790124429,5.5666494171,1.7320508076,1.4142135624,3.6055512755,0.3922322703,1.2247448714,3.2139065395,148.4445108,2.6685859367,6,2,1,1,1,2,3,189.44128378,2.8284271247,2502
366074,0,0,04/27/2005,11/14/2001,Spain,Spanish,M,1980,21,193.79,116,28,1970,0.014213198,4.1428571429,1.6706034483,108.72,0.5610196605,7.58,9,8,16,0.5,1.125,0.8422222222,-4.6,-0.606860158,5.12,9,2,4,0.5,4.5,0.5688888889,3,0.5859375,33326.72,13.56101966,22058.4,7.3931398417,35855,7.5859375,13.920847675,10.770329614,5.2915026221,44.384682042,0.1192191175,2.0354009784,1.2925182584,182.55607358,3.6825289762,2.7531799796,3,2.8284271247,4,0.7071067812,1.0606601718,0.9177266599,148.52070563,2.7190328872,2.2627416998,3,1.4142135624,2,0.7071067812,2.1213203436,0.7542472333,189.35416552,2.7542580671,13.920847675,10.770329614,5.2915026221,44.384682042,0.1192191175,2.0354009784,1.2925182584,182.55607358,3.6825289762,2.7531799796,3,2.8284271247,4,0.7071067812,1.0606601718,0.9177266599,148.52070563,2.7190328872,2.2627416998,3,1.4142135624,2,0.7071067812,2.1213203436,0.7542472333,189.35416552,2.7542580671,1260
375779,1,0,06/10/2006,12/09/2001,Austria,German,M,1975,25,39916.9239,2132,661,1612,0.4100496278,3.2254160363,18.722759803,1091.4539,0.0273431365,439115.0358,9612,1286,1600,0.80375,7.4743390358,45.684044507,11540.7858,0.026281919,90,40,5,217,0.0230414747,8,2.25,-14,-0.155555556,34309.4539,13.027343137,33603.7858,8.026281919,35838,6.8444444444,199.7922018,46.173585522,25.709920264,40.1497198,0.6403511754,1.79594433,4.3269804487,185.22811315,3.6093410945,662.65755545,98.04080783,35.860842154,40,0.8965210539,2.7339237436,6.7589973004,183.31335412,2.833069346,9.4868329805,6.3245553203,2.2360679775,14.730919863,0.1517941852,2.8284271247,1.5,189.30927077,2.616188916,199.7922018,46.173585522,25.709920264,40.1497198,0.6403511754,1.79594433,4.3269804487,185.22811315,3.6093410945,662.65755545,98.04080783,35.860842154,40,0.8965210539,2.7339237436,6.7589973004,183.31335412,2.833069346,9.4868329805,6.3245553203,2.2360679775,14.730919863,0.1517941852,2.8284271247,1.5,189.30927077,2.616188916,1644
